,P1,P2,P3,P4,P5,P6,P7,P8,P9,Gesto
819,"(296, 49)","(490, 368)","(350, 428)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
820,"(296, 47)","(491, 370)","(301, 588)","(350, 427)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
821,"(299, 50)","(490, 368)","(301, 588)","(351, 429)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
822,"(300, 50)","(491, 370)","(302, 588)","(351, 428)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
823,"(300, 48)","(492, 371)","(303, 588)","(352, 429)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
824,"(302, 51)","(492, 371)","(302, 588)","(353, 431)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
825,"(301, 49)","(493, 374)","(302, 589)","(353, 431)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
826,"(303, 49)","(493, 374)","(303, 590)","(354, 432)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
827,"(305, 50)","(494, 375)","(303, 591)","(355, 434)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
828,"(305, 49)","(493, 374)","(303, 591)","(355, 434)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
829,"(307, 51)","(494, 377)","(355, 435)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
830,"(309, 53)","(494, 377)","(355, 434)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
831,"(308, 51)","(494, 377)","(356, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
832,"(308, 51)","(494, 377)","(355, 434)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
833,"(310, 54)","(496, 381)","(304, 593)","(356, 435)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
834,"(310, 52)","(497, 382)","(305, 593)","(358, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
835,"(313, 53)","(497, 380)","(359, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
836,"(316, 54)","(500, 383)","(308, 593)","(361, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
837,"(322, 53)","(503, 384)","(311, 593)","(365, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
838,"(324, 51)","(504, 384)","(312, 593)","(367, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
839,"(327, 52)","(506, 386)","(313, 593)","(368, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
840,"(328, 51)","(507, 387)","(314, 593)","(369, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
841,"(331, 53)","(507, 386)","(315, 594)","(371, 439)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
842,"(333, 54)","(509, 388)","(317, 595)","(373, 441)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
843,"(334, 53)","(511, 390)","(374, 441)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
844,"(338, 56)","(514, 395)","(376, 443)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
845,"(341, 58)","(514, 395)","(378, 447)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
846,"(341, 57)","(514, 396)","(377, 446)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
847,"(343, 60)","(514, 398)","(377, 448)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
848,"(344, 62)","(514, 400)","(378, 450)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
849,"(343, 60)","(515, 403)","(378, 451)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
850,"(347, 67)","(516, 406)","(378, 451)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
851,"(351, 69)","(519, 416)","(380, 456)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
852,"(354, 71)","(520, 420)","(382, 461)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
853,"(357, 72)","(520, 422)","(382, 462)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
854,"(359, 72)","(519, 422)","(382, 463)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
855,"(362, 76)","(520, 427)","(383, 466)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
856,"(364, 77)","(521, 431)","(383, 468)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
857,"(367, 79)","(522, 435)","(384, 471)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
858,"(371, 83)","(522, 437)","(385, 474)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
859,"(373, 83)","(523, 441)","(386, 477)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
860,"(376, 86)","(524, 445)","(387, 480)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
861,"(379, 89)","(525, 450)","(388, 484)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
862,"(381, 91)","(525, 453)","(389, 487)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
863,"(384, 94)","(525, 456)","(389, 490)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
864,"(387, 98)","(526, 462)","(389, 493)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
865,"(393, 106)","(526, 471)","(390, 501)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
866,"(395, 107)","(526, 476)","(390, 505)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
867,"(398, 112)","(526, 480)","(390, 509)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
868,"(401, 116)","(526, 484)","(390, 512)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
869,"(403, 118)","(526, 486)","(390, 513)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
870,"(404, 119)","(527, 491)","(390, 515)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
871,"(406, 122)","(527, 493)","(391, 517)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
872,"(408, 125)","(527, 495)","(391, 519)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
873,"(409, 125)","(527, 495)","(391, 520)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
874,"(410, 125)","(527, 496)","(391, 519)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
875,"(412, 128)","(527, 496)","(392, 522)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
876,"(413, 129)","(527, 496)","(392, 522)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
877,"(415, 133)","(527, 497)","(392, 523)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
878,"(415, 130)","(528, 502)","(393, 524)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
879,"(419, 134)","(528, 503)","(394, 527)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
880,"(420, 135)","(528, 503)","(394, 528)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
881,"(421, 137)","(529, 507)","(394, 528)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
882,"(422, 138)","(529, 507)","(394, 528)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
883,"(421, 135)","(529, 507)","(394, 528)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
884,"(422, 138)","(529, 507)","(394, 529)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
885,"(422, 137)","(529, 507)","(395, 529)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
886,"(423, 140)","(529, 508)","(395, 531)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
887,"(424, 140)","(530, 512)","(396, 532)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
888,"(425, 141)","(530, 512)","(396, 533)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
889,"(425, 141)","(530, 512)","(396, 533)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
890,"(425, 141)","(530, 512)","(396, 533)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
891,"(425, 140)","(530, 512)","(396, 532)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
892,"(425, 140)","(530, 512)","(396, 532)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
893,"(425, 140)","(530, 512)","(396, 532)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
894,"(425, 140)","(530, 512)","(396, 533)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
895,"(426, 143)","(530, 512)","(396, 532)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
896,"(426, 143)","(530, 512)","(396, 532)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
897,"(426, 143)","(530, 512)","(396, 532)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
898,"(426, 143)","(529, 508)","(396, 532)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
899,"(426, 143)","(529, 508)","(396, 532)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
900,"(425, 139)","(530, 512)","(396, 531)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
901,"(425, 139)","(530, 512)","(395, 530)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
902,"(425, 139)","(530, 512)","(395, 531)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
903,"(425, 139)","(529, 508)","(395, 530)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
904,"(426, 142)","(529, 508)","(395, 530)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
905,"(426, 142)","(529, 508)","(395, 530)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
906,"(426, 142)","(529, 508)","(395, 531)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
907,"(426, 142)","(529, 508)","(395, 531)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
908,"(425, 139)","(530, 512)","(395, 531)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
909,"(425, 139)","(529, 509)","(395, 532)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
910,"(425, 140)","(529, 509)","(394, 529)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
911,"(425, 141)","(529, 509)","(394, 531)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
912,"(425, 141)","(529, 508)","(394, 531)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
913,"(425, 141)","(529, 508)","(394, 531)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
914,"(425, 142)","(529, 508)","(394, 531)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
915,"(425, 142)","(529, 508)","(394, 530)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
916,"(425, 142)","(529, 508)","(395, 532)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
917,"(424, 139)","(529, 507)","(395, 532)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
918,"(425, 142)","(530, 511)","(395, 532)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
919,"(424, 139)","(530, 511)","(395, 532)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
920,"(424, 139)","(530, 511)","(395, 532)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
921,"(425, 142)","(530, 511)","(395, 532)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
922,"(425, 142)","(529, 508)","(395, 532)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
923,"(425, 141)","(529, 508)","(395, 532)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
924,"(425, 141)","(529, 508)","(395, 531)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
925,"(425, 141)","(529, 508)","(395, 532)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
926,"(425, 141)","(529, 508)","(395, 531)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
927,"(425, 141)","(529, 508)","(394, 530)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
928,"(425, 141)","(529, 509)","(394, 531)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
929,"(425, 141)","(529, 509)","(394, 531)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
930,"(425, 141)","(528, 505)","(394, 531)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
931,"(425, 141)","(529, 508)","(394, 530)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
932,"(425, 141)","(529, 508)","(394, 531)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
933,"(425, 141)","(529, 508)","(394, 529)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
934,"(425, 141)","(529, 508)","(394, 531)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
935,"(425, 142)","(529, 508)","(394, 530)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
936,"(425, 141)","(529, 508)","(394, 531)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
937,"(425, 141)","(529, 508)","(394, 530)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
938,"(425, 142)","(529, 508)","(394, 531)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
939,"(425, 142)","(529, 508)","(394, 531)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
940,"(424, 140)","(529, 508)","(394, 531)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
941,"(425, 143)","(529, 507)","(395, 531)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
942,"(425, 143)","(529, 507)","(395, 531)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
943,"(425, 143)","(529, 507)","(394, 530)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
944,"(425, 143)","(529, 507)","(394, 530)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
945,"(424, 140)","(529, 507)","(394, 530)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
946,"(424, 141)","(529, 507)","(393, 529)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
947,"(424, 142)","(529, 507)","(393, 529)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
948,"(423, 140)","(529, 506)","(393, 527)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
949,"(421, 137)","(529, 505)","(393, 526)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
950,"(419, 133)","(529, 504)","(392, 524)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
951,"(419, 134)","(529, 503)","(392, 523)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
952,"(419, 134)","(529, 504)","(391, 523)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
953,"(415, 134)","(529, 504)","(391, 524)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
954,"(414, 131)","(529, 504)","(391, 524)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
955,"(414, 131)","(529, 504)","(391, 524)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
956,"(414, 131)","(529, 504)","(391, 523)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
957,"(414, 131)","(529, 504)","(391, 524)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
958,"(414, 132)","(529, 504)","(391, 524)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
959,"(413, 132)","(529, 503)","(391, 524)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
960,"(410, 132)","(528, 499)","(390, 523)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
961,"(407, 129)","(528, 498)","(389, 521)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
962,"(404, 127)","(527, 494)","(388, 519)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
963,"(402, 126)","(526, 490)","(388, 520)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
964,"(400, 126)","(527, 492)","(388, 521)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
965,"(398, 126)","(526, 489)","(387, 519)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
966,"(395, 124)","(526, 489)","(386, 517)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
967,"(393, 122)","(526, 489)","(387, 519)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
968,"(392, 123)","(525, 485)","(386, 518)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
969,"(388, 121)","(523, 480)","(384, 515)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
970,"(385, 119)","(523, 480)","(384, 514)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
971,"(385, 121)","(524, 482)","(384, 515)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
972,"(383, 120)","(524, 480)","(383, 513)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
973,"(379, 118)","(524, 480)","(382, 513)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
974,"(377, 119)","(522, 475)","(381, 510)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
975,"(375, 119)","(523, 477)","(381, 511)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
976,"(373, 119)","(521, 472)","(380, 509)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
977,"(369, 119)","(523, 477)","(380, 510)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
978,"(367, 118)","(522, 474)","(380, 511)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
979,"(365, 119)","(522, 474)","(379, 509)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
980,"(363, 118)","(521, 471)","(378, 507)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
981,"(361, 118)","(520, 468)","(377, 505)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
982,"(359, 118)","(520, 468)","(378, 508)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
983,"(358, 117)","(519, 465)","(377, 505)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
984,"(358, 119)","(518, 462)","(376, 503)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
985,"(355, 116)","(518, 462)","(375, 501)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
986,"(353, 115)","(516, 457)","(375, 503)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
987,"(349, 111)","(514, 453)","(373, 499)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
988,"(346, 112)","(513, 452)","(370, 495)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
989,"(343, 111)","(512, 451)","(370, 498)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
990,"(339, 107)","(509, 446)","(369, 497)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
991,"(332, 104)","(507, 444)","(365, 494)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
992,"(331, 105)","(504, 440)","(364, 494)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
993,"(329, 105)","(503, 440)","(362, 492)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
994,"(327, 105)","(503, 440)","(361, 491)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
995,"(325, 105)","(500, 436)","(361, 493)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
996,"(323, 105)","(499, 436)","(359, 492)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
997,"(321, 105)","(497, 434)","(358, 493)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
998,"(318, 105)","(496, 434)","(355, 490)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
999,"(315, 105)","(494, 432)","(354, 491)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1000,"(313, 106)","(493, 432)","(353, 491)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1001,"(309, 105)","(493, 433)","(351, 490)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1002,"(307, 106)","(491, 430)","(350, 489)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1003,"(306, 107)","(493, 433)","(352, 493)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1004,"(304, 108)","(492, 431)","(351, 492)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1005,"(300, 110)","(491, 429)","(351, 493)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1006,"(297, 110)","(491, 429)","(351, 494)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1007,"(296, 113)","(490, 427)","(351, 494)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1008,"(294, 115)","(490, 427)","(351, 495)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1009,"(289, 113)","(490, 427)","(351, 496)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1010,"(287, 115)","(490, 427)","(351, 497)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1011,"(285, 117)","(490, 427)","(351, 498)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1012,"(283, 119)","(490, 427)","(351, 499)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1013,"(280, 120)","(489, 426)","(351, 500)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1014,"(278, 122)","(489, 426)","(351, 501)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1015,"(277, 124)","(489, 426)","(351, 501)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1016,"(274, 124)","(489, 426)","(351, 502)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1017,"(271, 125)","(489, 426)","(350, 502)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1018,"(271, 130)","(488, 425)","(352, 506)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1019,"(265, 131)","(488, 425)","(351, 507)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1020,"(263, 133)","(488, 425)","(351, 507)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1021,"(260, 135)","(488, 425)","(351, 508)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1022,"(258, 138)","(486, 422)","(349, 506)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1023,"(254, 138)","(487, 423)","(350, 508)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
