,P1,P2,P3,P4,P5,P6,P7,P8,P9,Gesto
819,"(247, 57)","(540, 227)","(350, 565)","(428, 362)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
820,"(244, 58)","(540, 224)","(352, 565)","(428, 361)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
821,"(241, 59)","(539, 221)","(353, 565)","(424, 346)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
822,"(239, 60)","(538, 218)","(357, 556)","(428, 358)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
823,"(236, 61)","(536, 214)","(359, 554)","(425, 348)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
824,"(229, 63)","(535, 211)","(358, 557)","(427, 355)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
825,"(229, 64)","(532, 209)","(358, 556)","(422, 343)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
826,"(228, 65)","(531, 209)","(358, 556)","(421, 343)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
827,"(225, 66)","(531, 208)","(362, 546)","(419, 343)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
828,"(202, 599)","(288, 333)","(528, 206)","(361, 547)","(418, 344)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
829,"(202, 599)","(289, 334)","(526, 205)","(361, 548)","(417, 344)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
830,"(203, 599)","(287, 334)","(524, 203)","(361, 548)","(416, 343)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
831,"(202, 599)","(285, 336)","(523, 201)","(361, 547)","(413, 342)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
832,"(202, 599)","(284, 337)","(520, 199)","(361, 546)","(411, 341)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
833,"(201, 599)","(280, 337)","(517, 197)","(360, 546)","(409, 340)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
834,"(200, 599)","(278, 339)","(515, 195)","(358, 547)","(406, 339)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
835,"(197, 81)","(276, 599)","(512, 194)","(357, 546)","(404, 340)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
836,"(196, 81)","(275, 599)","(509, 194)","(355, 548)","(402, 341)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
837,"(193, 82)","(273, 599)","(507, 194)","(353, 547)","(400, 341)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
838,"(186, 85)","(268, 599)","(498, 189)","(348, 546)","(393, 338)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
839,"(181, 86)","(265, 599)","(492, 187)","(346, 544)","(390, 338)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
840,"(178, 87)","(263, 599)","(491, 187)","(343, 545)","(386, 337)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
841,"(177, 89)","(262, 599)","(488, 187)","(342, 546)","(384, 338)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
842,"(172, 90)","(261, 599)","(486, 187)","(340, 547)","(381, 338)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
843,"(172, 93)","(261, 599)","(483, 186)","(340, 547)","(380, 338)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
844,"(170, 95)","(261, 599)","(482, 185)","(341, 546)","(379, 338)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
845,"(169, 97)","(263, 599)","(481, 184)","(342, 547)","(381, 340)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
846,"(167, 98)","(266, 599)","(481, 184)","(345, 547)","(380, 338)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
847,"(164, 100)","(269, 599)","(485, 184)","(349, 545)","(383, 339)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
848,"(160, 102)","(272, 599)","(484, 181)","(351, 544)","(382, 337)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
849,"(159, 104)","(274, 599)","(482, 178)","(354, 542)","(384, 336)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
850,"(157, 104)","(275, 599)","(485, 177)","(355, 541)","(386, 335)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
851,"(157, 103)","(277, 599)","(486, 175)","(357, 538)","(387, 333)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
852,"(155, 98)","(490, 173)","(361, 535)","(390, 330)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
853,"(158, 97)","(489, 172)","(361, 535)","(389, 328)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
854,"(157, 95)","(489, 171)","(362, 533)","(390, 328)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
855,"(159, 94)","(490, 172)","(361, 535)","(389, 328)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
856,"(161, 92)","(490, 173)","(361, 535)","(389, 328)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
857,"(160, 92)","(486, 172)","(360, 535)","(389, 329)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
858,"(161, 91)","(491, 174)","(361, 536)","(391, 331)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
859,"(165, 90)","(488, 175)","(360, 538)","(397, 341)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
860,"(168, 88)","(491, 177)","(361, 539)","(395, 335)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
861,"(170, 86)","(491, 178)","(361, 540)","(400, 343)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
862,"(174, 84)","(495, 182)","(362, 540)","(402, 346)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
863,"(177, 84)","(495, 184)","(365, 533)","(402, 347)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
864,"(180, 84)","(494, 187)","(401, 349)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
865,"(182, 81)","(498, 194)","(402, 354)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
866,"(186, 81)","(497, 202)","(346, 557)","(398, 359)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
867,"(190, 82)","(497, 207)","(393, 346)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
868,"(192, 80)","(502, 213)","(343, 560)","(398, 365)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
869,"(193, 80)","(499, 213)","(398, 366)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
870,"(192, 79)","(502, 216)","(393, 348)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
871,"(197, 80)","(503, 218)","(394, 350)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
872,"(194, 80)","(499, 216)","(393, 349)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
873,"(195, 81)","(501, 217)","(342, 561)","(393, 349)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
874,"(196, 82)","(499, 216)","(342, 561)","(393, 349)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
875,"(194, 82)","(498, 215)","(343, 560)","(397, 368)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
876,"(193, 83)","(500, 215)","(343, 561)","(397, 367)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
877,"(195, 85)","(499, 214)","(344, 560)","(397, 367)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
878,"(193, 85)","(498, 214)","(345, 560)","(397, 368)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
879,"(191, 86)","(500, 215)","(344, 561)","(396, 368)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
880,"(191, 88)","(496, 214)","(344, 561)","(395, 369)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
881,"(192, 88)","(496, 214)","(344, 561)","(395, 369)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
882,"(192, 88)","(495, 213)","(344, 560)","(395, 368)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
883,"(192, 88)","(497, 213)","(345, 559)","(395, 367)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
884,"(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
885,"(189, 86)","(497, 212)","(344, 559)","(396, 366)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
886,"(190, 86)","(498, 212)","(345, 558)","(396, 366)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
887,"(191, 86)","(499, 212)","(344, 558)","(395, 365)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
888,"(189, 86)","(496, 211)","(344, 559)","(395, 365)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
889,"(189, 87)","(498, 212)","(345, 558)","(395, 366)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
890,"(191, 88)","(498, 212)","(345, 557)","(395, 365)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
891,"(189, 88)","(496, 210)","(346, 553)","(395, 365)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
892,"(188, 89)","(496, 209)","(346, 555)","(395, 364)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
893,"(182, 86)","(498, 208)","(348, 556)","(392, 353)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
894,"(176, 85)","(499, 206)","(351, 553)","(390, 348)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
895,"(175, 87)","(500, 205)","(353, 551)","(391, 348)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
896,"(173, 90)","(498, 202)","(354, 551)","(391, 347)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
897,"(167, 92)","(496, 199)","(355, 550)","(389, 345)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
898,"(165, 96)","(495, 197)","(356, 550)","(389, 345)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
899,"(162, 100)","(493, 196)","(357, 550)","(388, 346)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
900,"(161, 105)","(491, 196)","(358, 552)","(387, 347)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
901,"(154, 109)","(489, 196)","(361, 548)","(386, 349)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
902,"(152, 116)","(485, 196)","(362, 547)","(383, 351)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
903,"(148, 122)","(484, 197)","(361, 549)","(381, 354)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
904,"(141, 127)","(478, 196)","(362, 545)","(378, 356)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
905,"(137, 139)","(470, 196)","(363, 542)","(374, 360)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
906,"(133, 144)","(467, 196)","(363, 544)","(379, 371)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
907,"(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
908,"(134, 152)","(466, 199)","(365, 546)","(373, 367)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
909,"(133, 156)","(463, 200)","(366, 548)","(374, 371)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
910,"(132, 160)","(461, 202)","(366, 550)","(377, 381)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
911,"(130, 164)","(463, 205)","(366, 553)","(376, 385)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
912,"(131, 168)","(462, 208)","(366, 555)","(375, 387)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
913,"(126, 171)","(460, 209)","(366, 557)","(374, 389)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
914,"(126, 174)","(460, 211)","(364, 562)","(374, 391)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
915,"(126, 174)","(460, 213)","(362, 593)","(364, 564)","(374, 392)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
916,"(127, 176)","(464, 215)","(363, 592)","(364, 565)","(375, 394)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
917,"(129, 177)","(465, 219)","(363, 570)","(363, 595)","(378, 397)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
918,"(130, 175)","(467, 222)","(362, 596)","(363, 569)","(378, 398)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
919,"(133, 174)","(464, 223)","(362, 570)","(378, 399)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
920,"(136, 171)","(465, 226)","(360, 572)","(379, 401)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
921,"(143, 165)","(471, 234)","(380, 404)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
922,"(147, 161)","(475, 240)","(378, 405)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
923,"(149, 159)","(474, 242)","(377, 407)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
924,"(149, 158)","(475, 245)","(374, 409)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
925,"(151, 156)","(473, 249)","(374, 412)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
926,"(156, 152)","(475, 255)","(374, 415)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
927,"(159, 147)","(478, 260)","(372, 415)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
928,"(159, 142)","(477, 262)","(371, 416)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
929,"(170, 132)","(481, 271)","(370, 419)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
930,"(169, 127)","(482, 274)","(370, 420)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
931,"(177, 124)","(486, 281)","(370, 422)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
932,"(184, 120)","(490, 290)","(370, 426)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
933,"(194, 119)","(490, 297)","(370, 430)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
934,"(195, 115)","(494, 304)","(370, 433)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
935,"(199, 115)","(493, 309)","(369, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
936,"(202, 114)","(493, 315)","(369, 440)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
937,"(205, 112)","(497, 323)","(368, 442)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
938,"(207, 111)","(496, 327)","(369, 445)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
939,"(210, 111)","(499, 332)","(370, 447)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
940,"(212, 110)","(500, 334)","(370, 448)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
941,"(215, 109)","(499, 337)","(370, 450)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
942,"(216, 109)","(499, 338)","(369, 450)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
943,"(217, 110)","(499, 339)","(369, 451)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
944,"(218, 110)","(499, 342)","(370, 454)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
945,"(222, 112)","(500, 347)","(370, 457)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
946,"(221, 111)","(498, 348)","(369, 459)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
947,"(223, 113)","(500, 353)","(369, 462)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
948,"(224, 114)","(501, 358)","(369, 465)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
949,"(227, 116)","(500, 362)","(368, 468)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
950,"(231, 119)","(499, 365)","(368, 471)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
951,"(231, 119)","(497, 365)","(366, 471)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
952,"(232, 121)","(497, 365)","(366, 472)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
953,"(232, 120)","(501, 372)","(368, 475)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
954,"(233, 119)","(500, 373)","(370, 477)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
955,"(234, 119)","(500, 373)","(368, 476)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
956,"(234, 118)","(498, 372)","(367, 476)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
957,"(235, 118)","(498, 374)","(369, 479)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
958,"(234, 117)","(499, 377)","(367, 479)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
959,"(235, 118)","(499, 378)","(367, 480)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
960,"(236, 118)","(498, 378)","(367, 481)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
961,"(234, 115)","(505, 386)","(366, 481)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
962,"(235, 116)","(504, 386)","(365, 481)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
963,"(236, 118)","(505, 389)","(365, 482)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
964,"(237, 120)","(505, 391)","(365, 484)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
965,"(236, 119)","(506, 395)","(364, 485)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
966,"(237, 122)","(505, 397)","(364, 488)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
967,"(237, 122)","(505, 399)","(365, 491)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
968,"(239, 124)","(504, 401)","(365, 493)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
969,"(240, 124)","(505, 405)","(366, 496)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
970,"(242, 127)","(507, 409)","(365, 496)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
971,"(241, 126)","(505, 408)","(365, 497)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
972,"(242, 126)","(508, 414)","(368, 502)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
973,"(244, 127)","(508, 416)","(368, 503)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
974,"(242, 123)","(509, 419)","(368, 504)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
975,"(245, 126)","(508, 419)","(369, 506)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
976,"(245, 126)","(509, 422)","(369, 507)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
977,"(245, 125)","(509, 424)","(370, 510)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
978,"(246, 127)","(509, 428)","(369, 512)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
979,"(245, 126)","(508, 429)","(371, 516)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
980,"(245, 126)","(511, 435)","(372, 519)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
981,"(245, 127)","(510, 435)","(370, 517)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
982,"(244, 127)","(510, 435)","(370, 517)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
983,"(245, 130)","(511, 436)","(371, 519)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
984,"(242, 127)","(510, 435)","(372, 521)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
985,"(242, 129)","(511, 435)","(370, 518)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
986,"(240, 130)","(508, 430)","(370, 518)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
987,"(240, 132)","(511, 434)","(372, 521)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
988,"(239, 133)","(511, 435)","(371, 521)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
989,"(239, 135)","(511, 436)","(370, 521)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
990,"(237, 135)","(508, 433)","(371, 523)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
991,"(236, 136)","(510, 435)","(368, 519)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
992,"(233, 139)","(509, 430)","(369, 518)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
993,"(230, 140)","(510, 427)","(367, 513)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
994,"(223, 137)","(510, 424)","(372, 516)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
995,"(221, 139)","(505, 414)","(372, 512)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
996,"(211, 138)","(507, 409)","(371, 507)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
997,"(207, 138)","(506, 404)","(372, 504)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
998,"(203, 139)","(506, 397)","(369, 496)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
999,"(194, 139)","(509, 393)","(369, 492)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1000,"(191, 141)","(505, 385)","(370, 489)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1001,"(184, 140)","(505, 380)","(370, 485)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1002,"(180, 141)","(505, 375)","(370, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1003,"(178, 145)","(505, 371)","(370, 480)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1004,"(171, 147)","(502, 364)","(368, 476)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1005,"(165, 151)","(498, 356)","(368, 475)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1006,"(155, 157)","(494, 350)","(366, 472)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1007,"(151, 162)","(492, 345)","(365, 471)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1008,"(146, 164)","(493, 344)","(366, 471)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1009,"(144, 166)","(495, 343)","(366, 469)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1010,"(139, 168)","(489, 335)","(367, 468)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1011,"(137, 170)","(488, 332)","(368, 467)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1012,"(138, 172)","(489, 330)","(369, 466)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1013,"(134, 174)","(488, 326)","(367, 463)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1014,"(131, 176)","(484, 321)","(367, 462)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1015,"(130, 178)","(485, 318)","(366, 460)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1016,"(125, 179)","(482, 313)","(366, 457)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1017,"(122, 180)","(482, 310)","(367, 456)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1018,"(124, 181)","(484, 308)","(366, 453)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1019,"(122, 181)","(484, 305)","(366, 451)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1020,"(117, 183)","(478, 297)","(364, 447)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1021,"(117, 183)","(477, 295)","(363, 445)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1022,"(117, 184)","(477, 293)","(364, 444)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1023,"(113, 185)","(475, 290)","(362, 441)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
