,P1,P2,P3,P4,P5,P6,P7,P8,P9,Gesto
819,"(162, 272)","(335, 59)","(417, 72)","(472, 148)","(512, 298)","(248, 426)","(327, 323)","(372, 363)","(404, 419)",1
820,"(162, 272)","(335, 59)","(417, 72)","(474, 153)","(512, 297)","(246, 429)","(326, 323)","(372, 362)","(405, 421)",1
821,"(162, 272)","(335, 59)","(417, 72)","(473, 150)","(512, 297)","(246, 429)","(326, 323)","(372, 362)","(405, 421)",1
822,"(162, 272)","(335, 59)","(417, 72)","(472, 149)","(513, 301)","(246, 429)","(327, 323)","(372, 362)","(405, 421)",1
823,"(162, 272)","(335, 59)","(417, 72)","(473, 151)","(512, 297)","(247, 427)","(327, 323)","(372, 362)","(405, 421)",1
824,"(162, 272)","(335, 59)","(417, 72)","(473, 149)","(512, 297)","(246, 429)","(326, 323)","(372, 361)","(405, 421)",1
825,"(162, 272)","(335, 59)","(417, 72)","(474, 150)","(512, 297)","(247, 427)","(326, 323)","(372, 362)","(405, 416)",1
826,"(161, 273)","(335, 59)","(417, 72)","(474, 150)","(513, 300)","(247, 427)","(326, 323)","(372, 363)","(405, 422)",1
827,"(161, 273)","(334, 59)","(417, 72)","(473, 151)","(512, 297)","(247, 427)","(326, 323)","(372, 363)","(405, 420)",1
828,"(161, 273)","(335, 59)","(417, 72)","(474, 152)","(513, 300)","(247, 427)","(327, 323)","(372, 362)","(405, 421)",1
829,"(161, 273)","(335, 59)","(417, 72)","(474, 150)","(512, 297)","(247, 427)","(326, 323)","(372, 362)","(404, 419)",1
830,"(161, 273)","(337, 57)","(417, 72)","(473, 150)","(513, 300)","(247, 427)","(326, 323)","(372, 363)","(405, 421)",1
831,"(161, 273)","(335, 59)","(417, 72)","(474, 150)","(513, 301)","(247, 427)","(326, 323)","(372, 361)","(405, 420)",1
832,"(164, 269)","(336, 57)","(417, 72)","(473, 151)","(513, 300)","(247, 427)","(327, 323)","(373, 362)","(405, 420)",1
833,"(162, 271)","(335, 59)","(417, 72)","(472, 148)","(513, 301)","(247, 427)","(326, 323)","(373, 363)","(405, 421)",1
834,"(163, 270)","(335, 59)","(417, 72)","(473, 150)","(513, 301)","(247, 427)","(327, 323)","(373, 363)","(405, 422)",1
835,"(163, 270)","(336, 59)","(417, 72)","(473, 152)","(513, 301)","(247, 427)","(327, 323)","(373, 362)","(405, 422)",1
836,"(162, 271)","(336, 59)","(417, 72)","(474, 152)","(513, 301)","(246, 428)","(327, 323)","(373, 363)","(405, 416)",1
837,"(162, 271)","(336, 59)","(417, 72)","(474, 152)","(512, 298)","(246, 428)","(326, 323)","(372, 363)","(405, 420)",1
838,"(163, 270)","(336, 59)","(417, 72)","(472, 148)","(513, 301)","(246, 428)","(327, 324)","(373, 362)","(406, 417)",1
839,"(163, 270)","(336, 59)","(417, 72)","(474, 152)","(513, 301)","(247, 426)","(327, 323)","(373, 362)","(405, 416)",1
840,"(163, 270)","(336, 59)","(417, 72)","(473, 150)","(513, 301)","(246, 428)","(326, 323)","(372, 363)","(405, 414)",1
841,"(163, 270)","(336, 59)","(417, 72)","(474, 152)","(512, 298)","(247, 426)","(327, 323)","(373, 362)","(405, 422)",1
842,"(162, 271)","(336, 59)","(418, 72)","(473, 150)","(512, 298)","(246, 428)","(327, 323)","(373, 362)","(405, 421)",1
843,"(163, 270)","(335, 59)","(417, 72)","(473, 150)","(512, 298)","(247, 427)","(326, 323)","(372, 362)","(406, 416)",1
844,"(163, 270)","(336, 59)","(417, 72)","(472, 148)","(512, 298)","(246, 428)","(326, 323)","(372, 364)","(405, 422)",1
845,"(163, 270)","(335, 59)","(417, 72)","(473, 150)","(512, 297)","(246, 428)","(326, 323)","(372, 363)","(405, 416)",1
846,"(163, 270)","(336, 59)","(417, 72)","(473, 151)","(512, 297)","(246, 428)","(327, 323)","(372, 363)","(405, 420)",1
847,"(163, 270)","(336, 59)","(416, 72)","(473, 152)","(512, 297)","(246, 428)","(327, 323)","(372, 363)","(404, 420)",1
848,"(164, 269)","(336, 59)","(416, 71)","(472, 148)","(512, 297)","(246, 428)","(326, 323)","(372, 362)","(404, 423)",1
849,"(164, 269)","(335, 59)","(418, 72)","(473, 149)","(512, 297)","(246, 428)","(326, 323)","(372, 363)","(404, 423)",1
850,"(164, 269)","(335, 59)","(415, 70)","(474, 150)","(512, 297)","(246, 428)","(326, 322)","(372, 362)","(404, 419)",1
851,"(162, 272)","(335, 59)","(417, 72)","(473, 151)","(512, 297)","(246, 428)","(326, 322)","(372, 363)","(404, 422)",1
852,"(163, 270)","(336, 59)","(417, 72)","(474, 150)","(513, 301)","(246, 428)","(326, 322)","(372, 363)","(404, 419)",1
853,"(164, 269)","(335, 59)","(416, 71)","(473, 149)","(512, 297)","(246, 428)","(326, 323)","(372, 363)","(404, 420)",1
854,"(163, 270)","(335, 59)","(417, 72)","(473, 150)","(512, 298)","(246, 428)","(326, 323)","(372, 363)","(404, 419)",1
855,"(163, 270)","(336, 59)","(417, 72)","(472, 148)","(513, 301)","(246, 428)","(326, 323)","(372, 362)","(404, 422)",1
856,"(163, 270)","(336, 58)","(417, 72)","(473, 150)","(512, 298)","(247, 427)","(326, 323)","(372, 363)","(404, 420)",1
857,"(163, 270)","(336, 58)","(417, 72)","(473, 150)","(513, 302)","(247, 427)","(327, 324)","(372, 363)","(404, 419)",1
858,"(164, 269)","(336, 58)","(417, 72)","(473, 150)","(512, 299)","(248, 426)","(327, 324)","(372, 363)","(404, 418)",1
859,"(164, 269)","(337, 57)","(417, 71)","(473, 150)","(512, 299)","(248, 426)","(327, 324)","(372, 363)","(405, 418)",1
860,"(165, 268)","(335, 59)","(417, 72)","(473, 150)","(512, 299)","(247, 428)","(327, 324)","(372, 363)","(405, 418)",1
861,"(163, 271)","(335, 59)","(417, 72)","(473, 151)","(512, 299)","(247, 428)","(326, 323)","(372, 362)","(404, 420)",1
862,"(164, 270)","(337, 57)","(417, 72)","(473, 150)","(513, 302)","(247, 428)","(326, 323)","(372, 362)","(404, 420)",1
863,"(164, 270)","(335, 59)","(417, 72)","(474, 152)","(512, 298)","(247, 428)","(326, 323)","(372, 362)","(404, 422)",1
864,"(164, 270)","(336, 59)","(417, 72)","(473, 150)","(512, 298)","(248, 426)","(326, 323)","(372, 360)","(404, 421)",1
865,"(165, 269)","(335, 59)","(417, 72)","(472, 148)","(512, 298)","(246, 429)","(326, 323)","(372, 361)","(404, 420)",1
866,"(164, 270)","(337, 57)","(416, 71)","(472, 148)","(512, 298)","(246, 429)","(326, 323)","(372, 360)","(404, 420)",1
867,"(164, 270)","(336, 58)","(417, 72)","(472, 148)","(512, 298)","(247, 428)","(326, 323)","(372, 361)","(404, 421)",1
868,"(163, 271)","(336, 58)","(415, 70)","(473, 148)","(512, 298)","(247, 428)","(326, 323)","(372, 361)","(404, 421)",1
869,"(163, 271)","(337, 57)","(416, 70)","(473, 149)","(512, 298)","(247, 428)","(327, 323)","(372, 362)","(404, 415)",1
870,"(163, 272)","(336, 59)","(416, 72)","(473, 148)","(513, 301)","(248, 428)","(327, 324)","(372, 363)","(404, 418)",1
871,"(163, 273)","(334, 59)","(418, 72)","(474, 150)","(513, 301)","(248, 430)","(325, 322)","(372, 363)","(405, 417)",1
872,"(161, 277)","(330, 58)","(414, 70)","(473, 150)","(512, 298)","(247, 432)","(325, 324)","(372, 361)","(404, 419)",1
873,"(163, 275)","(331, 58)","(412, 69)","(473, 150)","(512, 299)","(248, 431)","(324, 324)","(372, 360)","(405, 416)",1
874,"(160, 279)","(330, 58)","(411, 68)","(473, 150)","(512, 298)","(248, 431)","(325, 325)","(371, 361)","(403, 422)",1
875,"(160, 279)","(328, 58)","(412, 68)","(472, 149)","(512, 298)","(247, 432)","(324, 323)","(371, 358)","(403, 417)",1
876,"(159, 280)","(329, 57)","(410, 68)","(467, 143)","(511, 296)","(247, 431)","(323, 322)","(370, 359)","(403, 415)",1
877,"(159, 279)","(324, 56)","(407, 64)","(464, 138)","(508, 287)","(245, 432)","(322, 322)","(369, 356)","(402, 408)",1
878,"(159, 278)","(322, 55)","(403, 60)","(460, 132)","(507, 283)","(245, 430)","(321, 320)","(367, 353)","(401, 403)",1
879,"(158, 278)","(323, 51)","(401, 57)","(460, 131)","(506, 278)","(245, 429)","(320, 318)","(367, 352)","(401, 399)",1
880,"(157, 279)","(322, 49)","(399, 53)","(459, 127)","(505, 273)","(245, 428)","(320, 316)","(367, 349)","(401, 403)",1
881,"(157, 279)","(321, 50)","(400, 53)","(459, 127)","(505, 274)","(245, 428)","(321, 317)","(367, 348)","(401, 403)",1
882,"(157, 279)","(321, 50)","(397, 51)","(457, 123)","(504, 270)","(245, 428)","(320, 315)","(367, 347)","(402, 398)",1
883,"(156, 281)","(320, 49)","(396, 49)","(457, 122)","(504, 268)","(245, 428)","(320, 315)","(367, 345)","(402, 396)",1
884,"(158, 278)","(318, 46)","(395, 47)","(455, 117)","(503, 263)","(246, 426)","(320, 313)","(367, 343)","(402, 393)",1
885,"(155, 282)","(314, 46)","(395, 45)","(454, 115)","(502, 258)","(245, 427)","(320, 312)","(367, 340)","(402, 389)",1
886,"(153, 285)","(312, 44)","(390, 42)","(452, 111)","(501, 253)","(245, 426)","(319, 310)","(366, 338)","(401, 387)",1
887,"(154, 283)","(310, 43)","(388, 40)","(450, 106)","(500, 249)","(244, 427)","(318, 308)","(365, 335)","(401, 384)",1
888,"(152, 286)","(308, 41)","(384, 36)","(447, 102)","(498, 244)","(244, 426)","(317, 307)","(364, 332)","(400, 382)",1
889,"(151, 287)","(306, 40)","(382, 35)","(445, 100)","(497, 241)","(244, 426)","(316, 307)","(363, 332)","(399, 380)",1
890,"(150, 289)","(303, 40)","(381, 35)","(444, 100)","(495, 237)","(243, 427)","(315, 306)","(362, 331)","(398, 376)",1
891,"(150, 289)","(301, 40)","(377, 32)","(441, 96)","(494, 235)","(242, 428)","(314, 305)","(362, 330)","(398, 376)",1
892,"(148, 292)","(298, 40)","(378, 32)","(440, 96)","(493, 232)","(241, 429)","(313, 305)","(361, 329)","(397, 375)",1
893,"(148, 292)","(297, 39)","(374, 30)","(438, 91)","(492, 230)","(241, 428)","(312, 304)","(360, 326)","(396, 372)",1
894,"(147, 293)","(295, 39)","(371, 27)","(435, 88)","(491, 228)","(241, 427)","(310, 303)","(360, 326)","(395, 366)",1
895,"(142, 301)","(290, 37)","(366, 24)","(430, 83)","(487, 219)","(239, 429)","(308, 301)","(357, 323)","(393, 364)",1
896,"(143, 299)","(287, 39)","(364, 23)","(427, 82)","(485, 216)","(238, 430)","(307, 301)","(356, 322)","(392, 364)",1
897,"(141, 302)","(285, 38)","(361, 22)","(425, 79)","(484, 214)","(237, 431)","(305, 301)","(355, 322)","(392, 363)",1
898,"(140, 304)","(285, 37)","(359, 22)","(425, 79)","(484, 214)","(237, 431)","(305, 301)","(355, 321)","(391, 362)",1
899,"(124, 327)","(260, 43)","(338, 17)","(403, 68)","(465, 194)","(225, 439)","(289, 301)","(340, 312)","(377, 351)",1
900,"(121, 329)","(254, 46)","(331, 17)","(397, 66)","(461, 194)","(222, 440)","(285, 301)","(336, 312)","(373, 350)",1
901,"(117, 333)","(249, 48)","(327, 18)","(392, 66)","(456, 192)","(217, 446)","(280, 303)","(331, 314)","(368, 350)",1
902,"(113, 337)","(243, 49)","(321, 19)","(384, 63)","(449, 186)","(215, 444)","(276, 304)","(326, 314)","(365, 351)",1
903,"(111, 338)","(238, 49)","(314, 18)","(381, 64)","(446, 184)","(212, 447)","(273, 305)","(324, 316)","(362, 350)",1
904,"(110, 339)","(236, 49)","(312, 17)","(379, 62)","(444, 182)","(212, 446)","(272, 304)","(323, 314)","(361, 349)",1
905,"(110, 339)","(237, 48)","(312, 17)","(378, 61)","(444, 182)","(212, 446)","(272, 304)","(323, 314)","(361, 350)",1
906,"(109, 342)","(235, 50)","(311, 17)","(377, 60)","(443, 181)","(212, 447)","(272, 304)","(322, 315)","(361, 349)",1
907,"(109, 342)","(235, 50)","(312, 18)","(378, 62)","(443, 181)","(212, 447)","(272, 305)","(322, 315)","(361, 350)",1
908,"(109, 342)","(235, 50)","(312, 18)","(378, 61)","(444, 183)","(212, 447)","(272, 305)","(322, 315)","(361, 350)",1
909,"(110, 340)","(235, 49)","(313, 18)","(377, 61)","(444, 183)","(212, 447)","(272, 305)","(322, 315)","(361, 350)",1
910,"(110, 340)","(234, 50)","(311, 17)","(377, 62)","(443, 181)","(212, 447)","(272, 305)","(322, 316)","(361, 349)",1
911,"(110, 341)","(234, 50)","(311, 18)","(378, 62)","(444, 183)","(212, 447)","(271, 306)","(322, 315)","(361, 349)",1
912,"(109, 344)","(234, 51)","(311, 19)","(377, 62)","(443, 182)","(212, 448)","(271, 306)","(322, 315)","(360, 350)",1
913,"(108, 348)","(233, 53)","(309, 18)","(375, 62)","(441, 180)","(212, 449)","(270, 307)","(321, 316)","(359, 348)",1
914,"(109, 347)","(231, 54)","(308, 19)","(373, 61)","(440, 180)","(211, 453)","(269, 308)","(320, 317)","(359, 350)",1
915,"(108, 352)","(231, 54)","(307, 20)","(372, 63)","(440, 181)","(211, 455)","(269, 310)","(320, 319)","(359, 351)",1
916,"(109, 351)","(229, 57)","(306, 22)","(370, 61)","(438, 179)","(211, 456)","(269, 311)","(319, 318)","(358, 351)",1
917,"(107, 357)","(228, 58)","(305, 23)","(370, 64)","(438, 180)","(211, 457)","(268, 312)","(319, 320)","(358, 351)",1
918,"(107, 357)","(228, 57)","(305, 23)","(369, 62)","(438, 180)","(212, 455)","(268, 312)","(319, 319)","(358, 351)",1
919,"(107, 357)","(228, 57)","(304, 23)","(370, 64)","(438, 180)","(211, 458)","(268, 311)","(319, 319)","(358, 351)",1
920,"(108, 355)","(227, 60)","(304, 23)","(369, 62)","(438, 180)","(211, 458)","(268, 312)","(319, 320)","(358, 351)",1
921,"(107, 358)","(228, 59)","(304, 22)","(369, 63)","(436, 177)","(211, 458)","(268, 312)","(319, 319)","(358, 351)",1
922,"(108, 356)","(228, 58)","(305, 23)","(369, 62)","(436, 177)","(211, 457)","(268, 311)","(319, 320)","(358, 350)",1
923,"(108, 356)","(228, 58)","(304, 22)","(369, 62)","(438, 180)","(211, 458)","(280, 305)","(319, 319)","(358, 350)",1
924,"(107, 362)","(226, 60)","(303, 23)","(369, 63)","(437, 178)","(211, 461)","(267, 312)","(319, 319)","(358, 351)",1
925,"(107, 364)","(226, 60)","(303, 23)","(368, 62)","(437, 178)","(212, 460)","(267, 312)","(319, 319)","(358, 350)",1
926,"(107, 366)","(224, 62)","(301, 23)","(367, 61)","(436, 176)","(212, 461)","(266, 313)","(318, 319)","(358, 349)",1
927,"(107, 369)","(223, 63)","(298, 24)","(365, 60)","(434, 173)","(212, 463)","(266, 314)","(318, 319)","(357, 347)",1
928,"(107, 370)","(221, 64)","(297, 24)","(365, 60)","(435, 174)","(212, 465)","(266, 314)","(318, 320)","(357, 347)",1
929,"(107, 372)","(221, 64)","(298, 24)","(364, 60)","(434, 172)","(212, 465)","(266, 314)","(318, 318)","(357, 347)",1
930,"(106, 376)","(219, 65)","(296, 24)","(362, 60)","(433, 171)","(212, 467)","(265, 315)","(317, 318)","(356, 344)",1
931,"(107, 377)","(217, 66)","(293, 23)","(359, 57)","(431, 167)","(213, 467)","(265, 315)","(316, 317)","(356, 344)",1
932,"(108, 377)","(218, 65)","(290, 22)","(358, 56)","(429, 163)","(213, 469)","(265, 314)","(316, 315)","(356, 341)",1
933,"(107, 382)","(215, 67)","(289, 22)","(357, 56)","(430, 164)","(214, 469)","(266, 314)","(316, 314)","(356, 340)",1
934,"(107, 385)","(214, 68)","(289, 22)","(354, 52)","(428, 160)","(215, 468)","(265, 314)","(317, 316)","(356, 338)",1
935,"(107, 387)","(213, 70)","(288, 22)","(354, 52)","(428, 159)","(215, 471)","(266, 314)","(317, 315)","(357, 339)",1
936,"(107, 389)","(213, 71)","(288, 21)","(355, 52)","(428, 158)","(216, 469)","(266, 314)","(317, 314)","(357, 338)",1
937,"(108, 387)","(213, 69)","(287, 21)","(353, 51)","(426, 155)","(216, 470)","(266, 314)","(317, 313)","(357, 337)",1
938,"(107, 391)","(213, 69)","(287, 21)","(353, 51)","(426, 154)","(216, 471)","(266, 314)","(317, 313)","(357, 338)",1
939,"(107, 392)","(212, 71)","(286, 21)","(352, 49)","(425, 152)","(216, 472)","(276, 306)","(316, 311)","(356, 334)",1
940,"(107, 393)","(208, 73)","(282, 20)","(350, 48)","(425, 152)","(216, 472)","(264, 314)","(315, 310)","(355, 332)",1
941,"(106, 397)","(207, 72)","(280, 20)","(348, 47)","(422, 148)","(216, 471)","(262, 314)","(314, 310)","(354, 331)",1
942,"(105, 403)","(200, 74)","(274, 20)","(341, 43)","(417, 141)","(216, 472)","(271, 305)","(311, 307)","(351, 325)",1
943,"(107, 412)","(196, 76)","(265, 18)","(333, 37)","(411, 128)","(218, 478)","(260, 312)","(310, 302)","(351, 318)",1
944,"(107, 414)","(196, 76)","(263, 18)","(333, 36)","(411, 127)","(219, 476)","(259, 313)","(310, 301)","(352, 318)",1
945,"(107, 418)","(193, 79)","(263, 18)","(332, 36)","(410, 125)","(219, 478)","(270, 303)","(310, 301)","(351, 316)",1
946,"(108, 417)","(193, 80)","(260, 19)","(329, 33)","(409, 123)","(220, 479)","(270, 303)","(310, 301)","(351, 315)",1
947,"(108, 420)","(191, 82)","(262, 18)","(330, 35)","(408, 121)","(220, 480)","(269, 304)","(309, 299)","(351, 314)",1
948,"(108, 423)","(191, 82)","(260, 20)","(328, 34)","(408, 121)","(221, 478)","(259, 313)","(310, 299)","(351, 314)",1
949,"(109, 419)","(190, 83)","(260, 19)","(327, 33)","(408, 121)","(221, 480)","(269, 304)","(309, 299)","(351, 314)",1
950,"(108, 424)","(190, 84)","(260, 19)","(328, 34)","(408, 121)","(221, 480)","(269, 304)","(309, 299)","(351, 314)",1
951,"(109, 420)","(190, 84)","(260, 18)","(328, 34)","(407, 119)","(221, 481)","(269, 304)","(309, 297)","(351, 314)",1
952,"(108, 425)","(189, 85)","(258, 19)","(327, 33)","(405, 117)","(221, 481)","(267, 305)","(308, 298)","(350, 312)",1
953,"(108, 426)","(188, 84)","(256, 20)","(324, 33)","(406, 119)","(220, 483)","(268, 304)","(307, 297)","(349, 312)",1
954,"(108, 429)","(186, 87)","(256, 20)","(323, 31)","(404, 116)","(221, 483)","(257, 314)","(307, 298)","(348, 310)",1
955,"(109, 429)","(184, 88)","(252, 21)","(320, 31)","(401, 113)","(221, 486)","(267, 305)","(306, 296)","(348, 310)",1
956,"(109, 431)","(181, 92)","(252, 22)","(322, 33)","(400, 112)","(222, 484)","(268, 304)","(306, 299)","(348, 310)",1
957,"(109, 433)","(181, 91)","(250, 22)","(316, 30)","(400, 112)","(222, 486)","(268, 304)","(306, 299)","(349, 312)",1
958,"(109, 432)","(181, 93)","(249, 22)","(317, 30)","(400, 112)","(222, 487)","(268, 304)","(306, 299)","(349, 311)",1
959,"(109, 433)","(181, 93)","(251, 22)","(316, 30)","(398, 110)","(222, 487)","(268, 304)","(306, 297)","(349, 311)",1
960,"(109, 434)","(181, 92)","(251, 22)","(318, 31)","(400, 112)","(222, 487)","(267, 305)","(305, 297)","(349, 311)",1
961,"(109, 436)","(179, 94)","(245, 25)","(317, 31)","(400, 112)","(222, 489)","(267, 306)","(305, 298)","(349, 311)",1
962,"(109, 436)","(178, 96)","(247, 24)","(315, 32)","(396, 109)","(222, 489)","(266, 307)","(305, 297)","(348, 310)",1
963,"(109, 439)","(178, 96)","(245, 26)","(315, 31)","(395, 108)","(222, 490)","(266, 307)","(304, 297)","(348, 310)",1
964,"(109, 442)","(177, 98)","(244, 26)","(313, 31)","(394, 107)","(223, 489)","(266, 307)","(304, 298)","(348, 310)",1
965,"(109, 444)","(177, 97)","(244, 26)","(312, 31)","(393, 106)","(223, 491)","(266, 307)","(304, 298)","(348, 310)",1
966,"(109, 449)","(175, 100)","(243, 28)","(310, 30)","(393, 106)","(223, 493)","(256, 318)","(303, 297)","(347, 309)",1
967,"(110, 447)","(175, 100)","(242, 28)","(309, 31)","(391, 104)","(224, 492)","(265, 309)","(303, 298)","(347, 308)",1
968,"(110, 450)","(173, 104)","(239, 30)","(309, 31)","(391, 104)","(224, 495)","(265, 309)","(303, 298)","(347, 309)",1
969,"(110, 453)","(173, 104)","(239, 29)","(306, 31)","(391, 104)","(225, 493)","(265, 310)","(303, 298)","(347, 308)",1
970,"(111, 455)","(172, 107)","(236, 32)","(306, 32)","(390, 103)","(225, 498)","(264, 311)","(302, 300)","(346, 308)",1
971,"(111, 455)","(170, 109)","(236, 33)","(304, 31)","(390, 103)","(225, 498)","(255, 322)","(302, 299)","(346, 308)",1
972,"(111, 455)","(170, 109)","(234, 33)","(304, 31)","(390, 103)","(225, 497)","(264, 311)","(302, 300)","(346, 308)",1
973,"(111, 455)","(170, 109)","(235, 33)","(304, 31)","(389, 102)","(225, 498)","(264, 311)","(302, 300)","(346, 308)",1
974,"(111, 456)","(170, 108)","(235, 33)","(304, 31)","(390, 103)","(225, 498)","(264, 312)","(302, 300)","(346, 308)",1
975,"(111, 456)","(170, 108)","(236, 33)","(304, 31)","(390, 103)","(225, 499)","(264, 311)","(302, 299)","(345, 307)",1
976,"(111, 457)","(170, 110)","(236, 32)","(304, 31)","(390, 103)","(225, 499)","(264, 312)","(302, 300)","(345, 307)",1
977,"(111, 457)","(170, 109)","(235, 32)","(305, 31)","(389, 102)","(225, 499)","(264, 312)","(302, 299)","(345, 307)",1
978,"(111, 460)","(170, 109)","(235, 32)","(304, 31)","(388, 101)","(226, 499)","(264, 312)","(302, 299)","(345, 306)",1
979,"(111, 461)","(169, 112)","(234, 32)","(303, 31)","(387, 100)","(226, 499)","(264, 312)","(302, 298)","(346, 307)",1
980,"(111, 464)","(169, 111)","(234, 32)","(304, 31)","(390, 102)","(227, 495)","(264, 312)","(302, 300)","(345, 306)",1
981,"(111, 465)","(168, 113)","(232, 34)","(305, 31)","(389, 101)","(227, 500)","(264, 313)","(301, 299)","(346, 307)",1
982,"(111, 468)","(168, 113)","(230, 35)","(303, 31)","(388, 100)","(227, 500)","(264, 313)","(301, 297)","(346, 307)",1
983,"(112, 465)","(167, 115)","(231, 33)","(302, 31)","(387, 99)","(227, 502)","(264, 313)","(301, 299)","(346, 306)",1
984,"(113, 468)","(165, 116)","(230, 35)","(299, 31)","(386, 97)","(229, 500)","(264, 312)","(301, 297)","(345, 303)",1
985,"(114, 467)","(165, 118)","(230, 34)","(298, 30)","(385, 95)","(230, 497)","(264, 312)","(301, 295)","(345, 302)",1
986,"(114, 471)","(165, 117)","(227, 36)","(297, 30)","(386, 95)","(230, 501)","(264, 312)","(301, 296)","(345, 301)",1
987,"(115, 471)","(164, 118)","(226, 36)","(296, 29)","(383, 92)","(231, 501)","(264, 312)","(301, 297)","(345, 300)",1
988,"(115, 475)","(163, 120)","(225, 35)","(293, 28)","(381, 90)","(231, 503)","(264, 312)","(301, 296)","(345, 299)",1
989,"(116, 475)","(162, 120)","(224, 37)","(293, 29)","(382, 90)","(232, 503)","(263, 313)","(300, 295)","(344, 298)",1
990,"(117, 475)","(161, 122)","(220, 40)","(292, 29)","(378, 87)","(232, 506)","(263, 314)","(300, 296)","(343, 297)",1
991,"(117, 478)","(160, 124)","(219, 41)","(289, 30)","(379, 88)","(233, 506)","(263, 314)","(300, 295)","(343, 297)",1
992,"(117, 479)","(159, 128)","(219, 42)","(288, 30)","(379, 88)","(233, 506)","(262, 315)","(299, 296)","(343, 297)",1
993,"(117, 483)","(159, 127)","(218, 42)","(288, 30)","(379, 88)","(233, 508)","(262, 316)","(299, 296)","(343, 297)",1
994,"(117, 487)","(158, 129)","(217, 43)","(287, 31)","(377, 87)","(233, 509)","(262, 316)","(299, 296)","(342, 297)",1
995,"(118, 481)","(158, 128)","(218, 43)","(285, 31)","(375, 86)","(233, 509)","(262, 316)","(299, 297)","(342, 297)",1
996,"(118, 481)","(158, 128)","(217, 43)","(285, 31)","(375, 86)","(234, 506)","(262, 316)","(299, 296)","(342, 297)",1
997,"(118, 487)","(157, 132)","(216, 44)","(286, 31)","(375, 86)","(234, 510)","(262, 317)","(298, 296)","(342, 297)",1
998,"(118, 487)","(156, 135)","(215, 45)","(283, 32)","(374, 86)","(234, 510)","(262, 317)","(298, 298)","(342, 297)",1
999,"(119, 486)","(156, 132)","(215, 45)","(282, 32)","(373, 85)","(235, 510)","(261, 318)","(298, 297)","(342, 297)",1
1000,"(119, 486)","(155, 138)","(214, 46)","(283, 33)","(374, 86)","(235, 511)","(261, 319)","(298, 297)","(341, 297)",1
1001,"(119, 489)","(155, 137)","(213, 47)","(283, 33)","(372, 85)","(235, 511)","(261, 319)","(298, 298)","(341, 297)",1
1002,"(119, 490)","(155, 135)","(213, 47)","(281, 33)","(372, 85)","(235, 512)","(261, 319)","(297, 297)","(341, 297)",1
1003,"(119, 491)","(153, 138)","(212, 48)","(281, 34)","(371, 85)","(235, 512)","(260, 320)","(297, 298)","(340, 296)",1
1004,"(119, 494)","(153, 139)","(212, 49)","(280, 34)","(371, 85)","(235, 513)","(261, 319)","(297, 298)","(340, 296)",1
1005,"(120, 490)","(152, 139)","(211, 50)","(279, 35)","(369, 84)","(235, 514)","(260, 320)","(296, 298)","(340, 296)",1
1006,"(120, 491)","(151, 143)","(209, 51)","(278, 35)","(367, 83)","(235, 515)","(260, 320)","(296, 298)","(340, 296)",1
1007,"(120, 494)","(151, 143)","(210, 50)","(278, 35)","(367, 83)","(236, 513)","(260, 320)","(296, 298)","(339, 295)",1
1008,"(120, 498)","(150, 143)","(209, 51)","(276, 34)","(366, 82)","(236, 515)","(259, 321)","(296, 298)","(338, 294)",1
1009,"(120, 499)","(151, 141)","(207, 52)","(275, 34)","(365, 81)","(237, 514)","(259, 320)","(295, 297)","(339, 294)",1
1010,"(120, 501)","(151, 141)","(208, 51)","(275, 35)","(364, 80)","(237, 514)","(259, 321)","(296, 297)","(338, 293)",1
1011,"(126, 505)","(147, 149)","(203, 54)","(270, 31)","(358, 71)","(243, 513)","(261, 318)","(297, 292)","(340, 285)",1
1012,"(126, 508)","(145, 145)","(199, 51)","(266, 26)","(358, 63)","(244, 504)","(260, 311)","(296, 283)","(339, 275)",1
1013,"(126, 507)","(144, 143)","(200, 47)","(265, 24)","(356, 60)","(243, 505)","(260, 309)","(295, 281)","(339, 273)",1
1014,"(126, 507)","(144, 144)","(198, 48)","(266, 22)","(355, 58)","(243, 505)","(259, 309)","(295, 280)","(338, 272)",1
1015,"(126, 508)","(144, 145)","(198, 47)","(266, 22)","(355, 58)","(243, 505)","(260, 308)","(295, 280)","(338, 272)",1
1016,"(126, 508)","(144, 145)","(198, 48)","(265, 22)","(355, 58)","(243, 506)","(259, 309)","(295, 280)","(338, 272)",1
1017,"(126, 508)","(144, 144)","(198, 48)","(264, 22)","(355, 58)","(243, 505)","(259, 309)","(295, 281)","(338, 272)",1
1018,"(126, 508)","(144, 145)","(198, 48)","(265, 22)","(355, 58)","(243, 505)","(259, 309)","(294, 281)","(337, 272)",1
1019,"(126, 509)","(144, 146)","(196, 49)","(265, 22)","(355, 58)","(243, 506)","(259, 309)","(295, 281)","(338, 273)",1
1020,"(126, 509)","(144, 146)","(198, 48)","(264, 22)","(355, 58)","(243, 505)","(259, 309)","(294, 281)","(338, 272)",1
1021,"(126, 507)","(143, 147)","(198, 47)","(264, 22)","(355, 58)","(243, 505)","(259, 309)","(294, 281)","(337, 272)",1
1022,"(126, 508)","(144, 142)","(199, 46)","(265, 22)","(357, 59)","(243, 505)","(259, 309)","(295, 281)","(337, 272)",1
1023,"(126, 507)","(143, 147)","(199, 46)","(264, 23)","(354, 58)","(243, 505)","(258, 311)","(294, 281)","(337, 272)",1
